amplitude_magn_r,ln1p_anderson_darling_normal_magn_r,beyond_1_std_magn_r,beyond_2_std_magn_r,cusum_magn_r,lg_inter_percentile_range_2_magn_r,lg_inter_percentile_range_10_magn_r,lg_inter_percentile_range_25_magn_r,kurtosis_magn_r,arcsinh_linear_fit_slope_magn_r,lg_linear_fit_slope_sigma_magn_r,ln1p_linear_fit_reduced_chi2_magn_r,arcsinh_linear_trend_magn_r,lg_linear_trend_sigma_magn_r,lg_linear_trend_noise_magn_r,mean_magn_r,median_absolute_deviation_magn_r,period_0_magn_r,period_s_to_n_0_magn_r,period_1_magn_r,period_s_to_n_1_magn_r,period_2_magn_r,period_s_to_n_2_magn_r,period_3_magn_r,period_s_to_n_3_magn_r,period_4_magn_r,period_s_to_n_4_magn_r,periodogram_amplitude_magn_r,periodogram_beyond_2_std_magn_r,periodogram_beyond_3_std_magn_r,periodogram_standard_deviation_magn_r,ln1p_chi2_magn_r,arcsinh_skew_magn_r,standard_deviation_magn_r,stetson_K_magn_r,weighted_mean_magn_r,lg_otsu_mean_diff_magn_r,otsu_std_lower_magn_r,otsu_std_upper_magn_r,otsu_lower_to_all_ratio_magn_r,mean_variance_flux_r,excess_variance_flux_r,bazin_fit_mag_full_amplitude_flux_r,bazin_fit_baseline_amplitude_ratio_flux_r,bazin_fit_rise_time_flux_r,bazin_fit_fall_time_flux_r,ln1p_bazin_fit_reduced_chi2_flux_r,oid,artefact,is_sn,SN_clf_proba
1.2935982,1.1322486,0.3909091,0.0,0.43116122,0.39776435,0.33257282,0.12214422,-1.1556901,0.0009852968,-4.0852394,3.6882367,0.0005779017,-3.4125562,-0.116556585,19.495876,0.679183,60.70359,19.23526,69.16229,18.741695,74.67079,14.696473,56.065113,14.565541,0.98314005,13.993562,22.990463,0.021697998,0.012756348,2.329077,3.7120154,0.19690683,0.7689307,0.92778975,18.878498,0.12663355,0.3322293,0.41308367,0.5,0.6304658,0.39069688,17.184013,0.07055359,3.107732,11.283446,1.1623585,789206200033533,0.0,1.0,1.0000001
1.0268126,4.0914426,0.095513746,0.039073806,0.16394588,0.13276123,-0.4474265,-0.7833126,15.421661,-0.0003822237,-4.997998,2.7043104,-0.000109432585,-4.7115393,-0.5886506,19.950735,0.082019806,0.99680257,24.299824,311.0667,24.039774,1.000474,23.385817,1753.2852,22.907495,688.7906,20.91674,15.897007,0.020534515,0.010398865,1.2750926,2.834484,-1.96619,0.26351732,0.5828086,19.737177,0.054299872,0.3451983,0.13170393,0.039073806,0.4052709,0.14908424,19.72753,1.287778,312.1459,448.81512,2.0210333,789215300014590,0.0,1.0,1.0000001
0.8573017,1.4502809,0.3960396,0.00990099,0.41845852,0.21642528,0.15748337,-0.103785,-0.8393295,0.0011406309,-4.7277694,4.824224,0.000985076,-3.8195994,-0.36597985,18.13196,0.34443283,0.99275863,24.15215,136.70212,23.72024,0.9901095,21.905027,213.8986,21.48143,0.4975203,20.112095,18.083809,0.028690338,0.013332367,1.4584152,5.0777316,0.5948625,0.51175374,0.8585459,17.86689,-0.0047340556,0.23561879,0.23987965,0.7029703,0.40314975,0.16178258,15.343336,-0.21592034,0.0001,3374.0444,5.2160172,790202100034350,0.0,1.0,0.01
1.2536459,4.104696,0.20032573,0.09771987,0.37469298,0.22227184,0.12961294,-0.49481422,0.97027516,0.0008743631,-5.0036616,3.3982208,0.00034480597,-4.437347,-0.3386535,19.88574,0.13486671,1061.7133,44.237144,516.50916,42.9336,0.99915504,40.681637,0.9982157,40.305046,0.9954599,31.617,75.69458,0.008628845,0.004573822,3.3945506,3.7506247,-1.1712697,0.49034366,0.87269014,19.361916,0.05151905,0.2845875,0.15106371,0.20358306,0.61684763,0.37060165,18.679184,-0.124940746,0.0001,3882.3389,3.2959998,790212100011207,0.0,1.0,0.9600001
2.380508,4.543506,0.0323741,0.019784173,0.14508542,0.24059157,-0.3772756,-0.6895818,39.35642,-0.0026938259,-5.132645,5.0544806,-0.0002642684,-4.3702416,-0.2913439,20.073835,0.09968281,327.0025,25.272627,2143.683,23.577429,1.0003706,23.248121,689.041,23.030344,0.9969073,22.975155,12.294569,0.03528595,0.016578674,0.9474264,5.9846525,-2.495996,0.52823603,0.84029365,17.887434,0.5508725,0.5149493,0.17108604,0.019784173,2.7358856,7.4761863,17.535292,0.19032706,27131.6,0.0001,4.413065,791215400010680,0.0,1.0,0.01
1.9535236,3.9686337,0.14076783,0.06581353,0.32361597,0.5375223,0.16322547,-0.35334688,5.027771,-0.00120796,-4.8340864,5.0282173,-0.00022915729,-4.2153263,-0.13056225,20.651186,0.20440483,596.9961,38.27561,1469.5289,35.98027,0.9979562,33.468685,293.90576,31.791166,465.94818,31.463978,44.012573,0.01127243,0.005455017,2.2756727,5.1049275,-1.5552684,0.74921954,0.8869604,18.903479,0.28035754,0.764678,0.2816071,0.13162705,1.5758379,2.4724898,18.304066,-0.40308282,390.83157,444.8953,4.2741146,792202200007289,0.0,1.0,1.0000001
1.6306572,4.75337,0.12206573,0.089201875,0.32207352,0.42632073,0.17856374,-0.5500953,4.0084763,0.0013243075,-5.0903244,5.1441846,0.00023812153,-4.3256655,-0.18546382,19.794447,0.13224602,1100.734,38.209232,0.998265,36.32193,0.9991712,36.154278,623.74927,34.505028,0.9957683,28.855564,85.160446,0.008739471,0.0054244995,4.4137716,5.3105927,-1.5382849,0.6617251,0.8964774,18.564716,0.28019115,0.44050923,0.21775857,0.116197184,1.1630613,1.3471781,23.523165,63.17999,0.0001,0.0001,4.6952734,792207100009856,0.0,1.0,0.98000014
1.269414,1.766585,0.42857143,0.0,0.43227997,0.36369616,0.3001494,0.12550765,-1.2814914,0.0013096904,-4.9148483,5.6744995,0.0009202539,-3.8091574,-0.16151279,18.158962,0.61631775,1.0021538,23.833094,203.73894,23.788382,485.839,21.902092,1.0049176,21.020489,0.5005342,20.60713,21.598562,0.018245697,0.009819031,1.7733446,5.8915005,0.3415342,0.75947547,0.884275,17.641788,0.14449121,0.3424885,0.34090716,0.621118,0.5911072,0.3487835,16.130796,0.12494158,3.9481254,33.141552,3.1158667,793207200036314,0.0,1.0,0.28000003
1.6124706,1.040743,0.39444444,0.022222223,0.41882253,0.48405007,0.36038947,0.14513513,-0.9245436,0.0023698066,-3.9204295,4.101003,0.0007431891,-3.368986,-0.07560592,19.95571,0.687479,132.21745,24.430765,0.98992294,23.161253,118.08099,22.240894,1.0050254,21.4562,101.48583,20.988901,30.107258,0.018478394,0.010414124,2.4193811,4.1311603,0.16579828,0.8449488,0.9296028,19.17644,0.16957878,0.46642718,0.3933375,0.6111111,0.7181208,0.50997186,19.017542,0.3165517,0.0001,276.20663,3.8834784,794211100028675,0.0,1.0,0.9500001
1.1602182,4.205291,0.23274975,0.078269824,0.38038236,0.2676189,0.1904421,-0.2732456,0.04370165,0.0010365992,-5.139711,3.3891442,0.00051195436,-4.5281496,-0.31584495,19.873344,0.22350502,0.99754256,38.538815,400.8043,37.290146,0.9997197,34.512604,0.99614793,31.421598,259.98117,30.56255,92.71511,0.010803223,0.0073280334,4.779811,3.9256992,-0.9801912,0.55236715,0.9362524,19.277075,0.10183879,0.22032225,0.23346694,0.19567457,0.6507256,0.41537312,18.110586,0.2884939,0.0001,108.897446,2.5948477,794208200022136,0.0,1.0,1.0000001
1.728878,3.7850792,0.11677632,0.03782895,0.14940365,0.19879179,-0.24103518,-0.56439793,18.00961,7.7224875e-05,-4.9827247,4.372921,5.7885427e-06,-4.579055,-0.4177543,20.42275,0.12957191,356.48547,38.353954,1.0000112,36.290157,0.5000056,33.29439,0.99453485,29.88377,0.3330372,29.648714,21.994669,0.026771545,0.012218475,1.1289449,4.372438,-1.9847203,0.3818608,0.6566778,19.672606,0.17543693,0.6383299,0.20707977,0.04111842,0.8817996,0.7623477,19.966043,0.344387,0.0001,125310.625,3.1159613,794202100026451,0.0,1.0,0.9700001
0.87989044,3.5791495,0.10455764,0.042895444,0.23303097,0.18270391,-0.34884408,-0.7329191,10.476971,-0.0003321538,-5.3062453,3.8655272,-0.00011563684,-4.6696553,-0.5601797,19.126982,0.07802391,616.14874,19.493649,0.9956532,18.645927,0.4989319,16.087605,909.5529,16.077845,0.9942539,15.787258,19.560534,0.033870697,0.014911652,1.9355489,4.0902443,-1.8226173,0.28555533,0.6267193,18.936104,0.06962357,0.253568,0.15238746,0.042895444,0.41408655,0.16795403,29.247425,22336.145,0.0001,15115.645,3.3625865,489206100094035,0.0,1.0,1.0000001
1.7116251,2.2364874,0.21568628,0.078431375,0.36029625,0.5080934,0.33620048,-0.1677346,1.3267052,0.00048532733,-4.357137,4.2305923,0.0001643329,-3.8059566,-0.076165214,21.097319,0.24001122,0.9945589,26.07555,1.0027758,25.013847,368.7901,24.066998,0.5000022,23.630024,182.63889,22.004965,15.704835,0.03152466,0.015773773,1.1774157,4.238372,-1.1934854,0.8395771,0.90334415,19.744501,0.28145427,0.56591594,0.3297706,0.18627451,1.262066,1.575887,20.249355,-0.18299465,0.0001,8586.025,3.7109563,794205300031075,0.0,1.0,0.04
0.33648968,3.7531326,0.1756215,0.042502005,0.16486493,-0.42631787,-0.8463714,-1.1834536,6.8923388,8.623191e-06,-6.0832295,3.068161,6.2136432e-06,-5.453619,-1.1316044,17.196394,0.03209877,0.99885064,28.127483,664.6835,27.810415,876.17365,26.858252,0.99843675,25.186808,0.99565184,22.677967,30.837969,0.023971558,0.011764526,2.1517258,3.0714595,-1.4271042,0.073920086,0.65229344,17.19172,-0.80975187,0.089517236,0.040194955,0.14274259,0.07322198,0.005108435,20.924854,61.388287,0.0001,1143794.2,2.9258652,795208100015709,0.0,1.0,0.9900001
1.0834408,2.981352,0.14794521,0.04109589,0.18740751,0.23726289,-0.25760195,-0.5588074,10.07655,0.00048146714,-4.9465475,3.4686828,7.286569e-05,-4.4618597,-0.48528212,19.870707,0.13599014,672.6015,28.009907,0.99869335,27.418484,0.9958456,22.397924,0.49964896,22.325111,1.0013366,22.271183,14.813117,0.02947998,0.015312195,1.0331054,3.610581,-1.7199898,0.32867634,0.6334972,19.548664,0.087110564,0.4090768,0.18931757,0.04657534,0.5083523,0.24833728,29.247425,10362.731,0.0001,2998194.5,2.8484557,654214200017612,0.0,1.0,1.0000001
0.9750185,4.534924,0.16012558,0.05965463,0.27644154,0.19876821,-0.20240174,-0.6767897,5.0621347,-0.00030105424,-5.3700967,3.6019533,-9.432606e-05,-4.821013,-0.50117534,19.737698,0.101112366,1482.7305,55.62171,0.99893737,43.41396,0.9966132,42.895008,0.9994035,42.504807,0.99790305,42.281864,93.28218,0.0064582825,0.0040893555,3.3371446,3.702622,-1.5045471,0.32004526,0.72638494,19.476217,-0.051791135,0.30951902,0.14898098,0.102825746,0.42031646,0.1707542,19.46118,1.4139546,146.14828,209.12344,2.9693477,795210100011823,0.0,1.0,0.9800001
1.2367582,2.3908923,0.28057554,0.086330935,0.3937069,0.37597635,0.29160157,-0.14705844,-0.014114857,-2.1240397e-05,-4.3200436,3.7820163,6.0425416e-05,-3.786611,-0.14709811,20.403425,0.26215935,207.75435,19.622564,623.26306,18.671602,0.99912685,18.66922,506.4012,18.471184,578.74426,18.45897,19.237244,0.022872925,0.011558533,1.9018096,3.7749424,-0.9709148,0.71045893,0.91399324,19.504143,0.1837605,0.36519387,0.25316826,0.23741007,0.8685147,0.7398624,17.720116,0.115136415,3.665191,23.80215,0.7917158,655216100031236,0.0,1.0,1.0000001
1.2910719,1.8421619,0.45495495,0.0,0.44215083,0.3851503,0.33325133,0.1732846,-1.4120164,0.0014276123,-4.8265038,4.495426,0.0010605521,-4.056065,-0.20826465,19.218386,0.7478008,106.30352,19.81004,0.9894836,19.73959,126.71943,19.59668,116.6746,19.14488,3826.9268,18.915438,27.448606,0.020824432,0.013702393,2.7190475,4.872802,0.021166673,0.7962486,0.9271802,18.510267,0.15160824,0.35992527,0.36062583,0.5,0.67196995,0.44945917,20.699081,3.4544451,6193117.0,183.7852,4.814552,795211200035931,0.0,1.0,0.98000014
1.0876131,4.8341722,0.13771017,0.09047238,0.28791958,0.14605159,-0.10949667,-0.7168727,3.6435976,-0.0005066618,-5.4045734,3.019891,-0.00023613193,-4.851034,-0.53267974,19.704275,0.08961868,2141.755,48.707783,876.1725,46.19431,0.9983837,39.721363,0.9968864,39.283867,0.99621654,37.829323,96.34118,0.0049819946,0.0040893555,3.9357584,3.5182426,-1.4499738,0.32451525,0.7862425,19.445536,-0.032171175,0.20922045,0.13042718,0.11128903,0.40944615,0.16110112,29.247425,13399.036,0.0001,46335.1,3.057905,795215300008549,0.0,1.0,0.9900001
1.5565338,2.0594528,0.38372093,0.0,0.45046306,0.47486448,0.42200214,0.25273478,-1.398222,0.0013369909,-4.361558,3.965018,0.0005294156,-3.7146373,-0.011829117,20.647701,0.76710415,291.9943,28.889057,249.73198,26.580439,0.9939061,26.429062,0.99614924,25.868757,1.0011938,25.388815,22.982904,0.015094757,0.0074310303,1.5664811,4.0594926,-0.33363235,0.99153847,0.9251686,19.571604,0.2594578,0.4803238,0.32792643,0.44767442,0.9123521,0.823001,20.78677,1.4543067,0.0001,1828296.5,4.2877364,796209300026081,0.0,1.0,0.0
1.2735453,5.481544,0.05021971,0.037037037,0.1596959,0.16239019,-0.66788113,-0.9994685,20.175613,-0.0004439354,-5.640519,4.140831,-9.4787596e-05,-4.9635243,-0.61004496,19.182703,0.04990387,338.28207,35.578804,0.99695355,31.609451,1.0003153,30.940039,2410.2598,28.321487,0.9943316,26.311886,37.282566,0.018508911,0.010570526,2.0700746,4.4597206,-2.1137288,0.2511691,0.56730556,18.983109,0.11799265,0.16684745,0.10084047,0.031387318,0.40127963,0.158331,29.247425,22908.32,137091.14,56016.816,3.6384401,796209200025493,0.0,1.0,0.9900001
0.6227884,4.281028,0.16407707,0.045991298,0.20283239,-0.1502042,-0.60200703,-0.9072115,7.0953584,-7.075653e-05,-5.81568,3.235016,-4.2981257e-05,-5.2131124,-0.8586937,18.490019,0.062274933,1605.9978,35.44529,688.28485,34.757225,1.0012976,33.49848,470.04816,32.76657,0.9993764,32.255722,51.16754,0.009685516,0.006614685,2.8581288,3.2856503,-1.5358417,0.14052701,0.6126578,18.458084,-0.3272582,0.14816004,0.08337847,0.05717837,0.15203638,0.022120938,18.43158,1.2723716,345.41278,387.86066,2.9301252,796215400005293,0.0,1.0,0.14999999
1.5525398,5.146709,0.052293576,0.04678899,0.19965088,0.4333813,-0.32203487,-0.63188076,13.33284,-0.0014595566,-5.3080196,3.5680053,-0.0003214021,-4.5970774,-0.31398097,20.551714,0.11512089,2753.9553,33.21052,0.9976549,29.367073,1070.9825,29.337734,0.99962074,28.430555,419.0801,26.300493,44.06841,0.0122795105,0.009410858,2.6223063,4.7554984,-2.0120728,0.5198426,0.8779155,19.275047,0.36681163,0.20512038,0.16693175,0.04678899,1.2022337,1.4320636,29.247425,6145.4155,0.0001,0.0001,3.8533583,796203300001465,0.0,1.0,0.0
1.1287746,4.7555184,0.10514372,0.055975795,0.25090358,0.25744542,-0.25665855,-0.6373053,8.06389,0.0005182254,-5.250129,3.596808,0.00014676846,-4.778989,-0.46299288,20.122034,0.11016846,506.6627,33.76267,0.99788445,31.719515,641.7727,31.09834,0.99928284,31.026766,0.9988681,30.908857,66.2611,0.013641357,0.008468628,3.8886645,3.7585692,-1.7173396,0.35422298,0.7214058,19.718975,0.109013945,0.30014685,0.17382029,0.059001513,0.5389734,0.2805349,19.658264,1.1203287,0.0001,162.14528,2.6115026,796210300005313,0.0,1.0,0.75
0.4097948,3.4432266,0.34763947,0.037195995,0.4122201,-0.20437187,-0.35075885,-0.5289805,-0.57657933,0.00021145109,-5.5829086,3.36835,0.00017214761,-4.900621,-0.8025899,18.11343,0.08770561,1.0025077,17.338207,45.687965,14.299243,0.99475324,14.084594,1.00576,13.933926,0.9915716,13.931141,101.48296,0.035747528,0.025741577,11.464735,3.6474583,-0.717461,0.17733352,0.8729365,18.070587,-0.45659468,0.088282414,0.0690678,0.3018598,0.17364725,0.029331507,18.093239,1.7449598,0.0001,205.15225,2.7686315,656205100019018,0.0,1.0,0.9000001
1.2742538,3.8485768,0.14092954,0.061469264,0.27941152,0.34243414,-0.09239154,-0.45203215,5.279394,0.0010304296,-4.9316764,3.2631872,0.00029870126,-4.4748683,-0.35813558,20.562767,0.16849136,188.60881,21.73778,267.1958,21.676334,409.32123,21.497955,480.95245,20.819637,152.68332,19.996248,30.90205,0.020050049,0.013214111,2.7853954,3.6305935,-1.5337296,0.46350095,0.805266,19.907774,0.18347122,0.3341897,0.24197973,0.07046477,0.7260729,0.50886977,19.052721,0.38750666,0.0001,411.36426,2.8682177,798204300012865,0.0,1.0,0.23999998
1.1620464,4.3455906,0.14503042,0.060851928,0.3038156,0.2918766,-0.069890484,-0.52783394,4.40129,0.0008993434,-5.334316,4.354529,0.00033632026,-4.599891,-0.40556175,19.564278,0.13472366,0.9976228,29.942724,409.53476,27.818958,263.67307,27.77905,481.20334,26.672592,1013.0597,26.500357,55.08712,0.014354706,0.0092659,3.6316843,4.753887,-1.4856035,0.42712396,0.78455657,19.072226,0.05581477,0.40480846,0.1914811,0.114604466,0.6190884,0.37922138,17.323637,0.25998586,5604.466,0.0001,4.126434,798208200013144,0.0,1.0,0.02
0.9456587,4.310474,0.09226594,0.03799186,0.20348825,0.086799346,-0.5368016,-0.90556884,16.15736,-0.0004249016,-5.37566,3.2561607,-0.00017401844,-4.8410954,-0.6766977,19.645737,0.06341362,2386.8992,36.725327,0.9969298,32.85553,0.4994166,31.152998,1.0003244,28.290514,909.2949,27.160908,32.66409,0.03180313,0.012878418,1.7457112,3.6826818,-2.000496,0.23028433,0.5645876,19.4958,0.010762494,0.2776919,0.11049242,0.03799186,0.3333382,0.10704637,29.247425,13927.158,15533.37,0.0001,2.9455953,799202200025134,0.0,1.0,0.04
1.4857712,3.1355314,0.15277778,0.08796296,0.36287016,0.4534184,0.33327672,-0.28626743,1.4367471,-0.001343658,-4.6244946,4.166314,-0.00037547687,-4.0165052,-0.11918924,20.827799,0.22803116,1443.57,35.119083,0.99657,34.72952,1.0006617,31.202284,288.714,28.273083,0.49946532,27.444456,32.045593,0.019573212,0.011478424,1.7977206,4.3704815,-1.2608438,0.7847086,0.9396398,19.52074,0.30363354,0.36894298,0.31203637,0.14814815,1.1582006,1.3289748,18.815947,0.25035414,27.196066,30.441067,3.3698218,799208200017968,0.0,1.0,0.02
0.92473793,3.6785927,0.14477612,0.055223882,0.18309094,0.1298538,-0.31792128,-0.68320453,7.4447956,-9.221238e-05,-5.2253733,3.503952,-4.0656898e-05,-4.716048,-0.5736929,19.489712,0.10259342,0.9964409,25.483223,1193.6116,25.095379,1.0008273,20.2991,0.9980552,18.315172,244.8434,17.854633,25.302462,0.040905,0.0133628845,1.9302946,3.5132582,-1.5986692,0.26756603,0.6487318,19.303751,-0.08795875,0.30427444,0.14210615,0.07462686,0.34915584,0.11667382,18.841656,1.0626802,52.196632,108.24243,2.6554015,799206100039743,0.0,1.0,0.03
1.3799782,3.5597193,0.09608541,0.02846975,0.20120068,0.35186946,-0.21686566,-0.49547476,13.28257,-0.00087910926,-5.395135,4.400983,-0.00019558155,-4.5148435,-0.4300617,19.524282,0.14599895,404.54745,27.595459,0.99475414,27.141275,1.0025696,24.886345,0.9996178,22.562141,0.99767715,22.165773,33.51276,0.040260315,0.014083862,2.371037,5.114306,-1.8658192,0.38448748,0.635888,19.071234,0.2866162,0.1225475,0.22675821,0.026690392,0.72475016,0.5216467,18.672445,0.91741586,0.0001,3975.7302,4.0546827,728214400047685,0.0,1.0,0.04
0.84126186,3.6073768,0.12684366,0.041297935,0.14675783,-0.0070675313,-0.5090668,-0.78736514,13.631163,-0.00023660522,-5.2400246,2.6670022,-8.3247076e-05,-4.855606,-0.70744103,19.879509,0.082678795,289.3553,22.673748,1.0006523,20.118385,374.45978,18.440485,1909.745,18.035143,0.99668336,17.852167,17.214504,0.04295349,0.015293121,1.4648077,2.8258653,-1.8222188,0.20109145,0.54377204,19.775417,-0.10935493,0.29431525,0.11654123,0.041297935,0.2618343,0.062373824,19.906898,1.2235459,1459.043,1468.1001,2.2382193,799205300025628,0.0,1.0,0.03
0.77107143,3.7621598,0.16237113,0.04639175,0.2757339,-0.051891938,-0.4471133,-0.86341524,8.196648,-0.00020564668,-5.510978,3.3595784,-0.00015186574,-4.933243,-0.76169914,19.042347,0.067606926,1909.3883,33.656982,0.9996797,29.607477,0.99769473,28.291508,0.4992126,26.613811,0.49944764,22.927177,63.2103,0.041545868,0.011268616,3.6832466,3.5404072,-1.6107886,0.19099599,0.6204681,18.972595,-0.2860929,0.23633751,0.09844467,0.0927835,0.22554168,0.049070742,18.490973,0.8745516,298.8321,443.12997,2.8386545,799211100008089,0.0,1.0,0.8900001
1.1437569,2.8440123,0.12552302,0.058577407,0.24448091,0.27961633,-0.20825486,-0.51943654,7.0672264,-0.00015313465,-4.659998,3.1796107,2.0512764e-05,-4.3117332,-0.4167049,20.784498,0.14081573,295.99402,30.161226,1.0006773,23.89088,0.9939038,22.19591,1096.919,21.649302,1243.1749,21.509995,13.505006,0.033771515,0.013019562,0.87352026,3.1841342,-1.6254053,0.38242203,0.7071095,20.382032,0.068959035,0.4119721,0.18781315,0.07949791,0.58415383,0.3215685,17.78663,0.11568356,6.407601,11.975644,1.0301656,799211200029558,0.0,1.0,0.02
1.8111534,2.8452537,0.15428571,0.08,0.3118249,0.5174457,0.19209203,-0.32251504,3.7846045,-0.001542671,-4.8784165,3.7195463,-0.0007024649,-4.138202,-0.2224256,20.643232,0.22499466,2702.5112,30.972313,0.9976047,30.502874,0.9968687,28.557669,0.9997663,27.776484,1.0004007,26.568514,17.644932,0.02558899,0.0117378235,1.1167364,4.780342,-1.4635416,0.74121606,0.90204525,19.091518,0.29389384,0.622129,0.29264987,0.12571429,1.357471,1.8308017,29.247425,5452.3374,0.0001,0.0001,4.2005744,799213400026856,0.0,1.0,0.9900001
1.1369877,4.5473876,0.11644833,0.07860262,0.30185938,0.30211088,-0.030880524,-0.7136219,5.3227663,-0.0008621503,-5.194196,4.31215,-0.00027258298,-4.516041,-0.36686254,19.652243,0.092596054,1588.9154,52.306145,0.9966539,42.95421,0.9978536,42.927032,0.49916187,38.35079,0.9995274,35.749306,67.30717,0.017578125,0.0074539185,2.5486643,4.6150584,-1.6290238,0.45373586,0.8266873,19.049349,0.1317496,0.3645621,0.14860065,0.104803495,0.70734394,0.4944303,18.336218,0.47532335,145.54037,231.86368,3.6116939,799213100009663,0.0,1.0,0.049999997
1.2771454,3.0393095,0.26122448,0.024489796,0.42208642,0.37659037,0.31378427,0.076678224,-0.69486475,0.0012169136,-4.651263,4.086652,0.00056701654,-3.9825032,-0.13634068,20.36416,0.25554276,1.0027432,19.255512,0.49995577,18.494255,1.0043533,16.602737,0.500369,16.37393,1.0093771,16.100248,27.783173,0.018463135,0.014465332,2.8382783,4.2693825,-0.8339356,0.7722865,0.9593111,19.408005,0.21264197,0.30367082,0.26404792,0.26530612,0.8674064,0.74490166,19.441732,0.4790787,0.0001,486.3878,4.1409616,800211200034529,0.0,1.0,0.089999996
1.3085976,3.2695127,0.15284973,0.051813472,0.2641859,0.32463184,-0.06883414,-0.54149127,6.5901437,-0.0005071081,-4.9094095,3.8948092,-9.001616e-05,-4.395988,-0.38423198,20.360388,0.14707088,1338.4492,34.145477,0.99793845,30.40473,0.49954116,28.213968,0.9963995,27.949747,0.9992689,26.42318,27.330362,0.013221741,0.0073776245,1.5784271,3.978245,-1.5691283,0.4149753,0.7288202,19.844498,0.053557277,0.4607794,0.19653235,0.10103627,0.65559447,0.41895628,19.66098,0.8507741,178.84824,272.31497,3.0965316,800203400075821,0.0,1.0,0.0
0.7773714,2.3497577,0.114754096,0.07377049,0.3113437,0.17586093,-0.24363446,-0.5958326,4.8566084,8.5452906e-05,-4.9790287,4.5867686,3.429984e-06,-4.2598243,-0.49197748,18.85033,0.1129446,1478.1904,27.594046,0.99799925,25.491997,0.9965501,24.721706,0.99665344,24.64751,1.0007539,23.959356,12.393001,0.031124115,0.0135269165,0.8748029,4.5841665,-1.5140854,0.32079494,0.7279521,18.594486,-0.040367406,0.290956,0.15254974,0.09836066,0.41747996,0.17195073,17.653831,0.59943175,15.537551,22.549288,3.219533,275214300011555,0.0,1.0,0.04
0.8023186,2.5694094,0.10619469,0.061946902,0.24490707,0.12736318,-0.341652,-0.8147354,7.788069,0.0002399887,-5.0166364,4.1684055,8.557166e-05,-4.3471885,-0.5584506,18.765118,0.070669174,1.0007509,16.71418,295.82196,16.381964,286.99146,16.364223,1373.4591,15.306636,1602.369,15.30108,6.7429295,0.04360962,0.019145966,0.77031815,4.242705,-1.716127,0.27962515,0.68218726,18.568462,-0.027905926,0.27341762,0.12773311,0.07079646,0.37471405,0.13771112,18.425407,1.3347534,0.0001,239.88809,2.9496918,278214200011548,0.0,1.0,0.9300002
0.58498764,3.6114156,0.1680261,0.026916802,0.09305424,-0.43963164,-0.7530809,-1.0636348,19.636953,-8.42343e-06,-5.5790854,2.4621558,1.6443222e-05,-5.169117,-1.0104654,18.408781,0.0430851,0.9922964,14.070667,1.0051572,13.909017,0.25054097,13.6706295,0.33458248,13.44135,0.99533606,13.425744,15.26592,0.04278183,0.01845932,2.0470629,2.4621062,-1.8138275,0.09781489,0.54680115,18.392544,-0.31056213,0.18759194,0.06950797,0.017944535,0.10651479,0.010145039,17.476364,0.049631506,723.3977,766.2774,2.1502845,662206300023660,0.0,1.0,0.8900001
1.7208891,3.7527943,0.16290727,0.0952381,0.35599875,0.51225734,0.3896812,-0.19301355,1.367409,0.0019320383,-4.544091,4.822013,0.00039706044,-3.866058,-0.05272429,20.432308,0.24591255,1.0027305,18.10965,1.0020326,16.02788,1.0041292,15.895408,178.25684,15.502526,143.97667,15.190071,34.92544,0.040958405,0.01700592,3.7224982,4.9081874,-1.2603303,0.8939935,0.94771326,18.748272,0.3606701,0.38788998,0.31454936,0.15538847,1.3514864,1.8187916,19.599386,0.15751386,0.0001,1910.9838,4.7064185,662208200027645,0.0,1.0,0.01
